Banner ID,Merchant Name,Allow String Matching,Tax id,Disallow string match,Nix if Multiple matches,Prefer if multple matches,Allow on top of receipt only,Match against addresses,Country,Logo-Text_Merchant_Name
8560,Krispy Kreme Doughnuts,Krispy Kreme,,,,,,,US,Krispy Kreme Doughnuts
5953,Harbor Freight Tools,Harbor Freight Tools,,,,,,,US,Harbor Freight Tools
7581,Angelo Caputo's Fresh Markets,Angelo Caputo's Fresh Markets,,,,,,,US,Angelo Caputo's Fresh Markets
6289,Hardee's,Hardee's;Hardees,,,,,,,US,Hardee's
5938,Ocean State Job Lot,Ocean State Job Lot,,,,,,,US,Ocean State Job Lot
5927,Belk,|Belk|,,,,,,,US,Belk
5947,Tuesday Morning,Tuesday Morning,,,,,,,US,Tuesday Morning
8686,Gelson's,Gelson's,,,,,,,US,Gelson's
8689,Adams Fairacre Farms,Adams Fairacre Farms,,,,,,,US,Adams Fairacre Farms
8690,Joe V's,Joe V's,,,,,,,US,Joe V's
8691,168 Market,168 Market,,,,,,,US,168 Market
8692,Neiman's Family Market,Neiman's Family Market,,,,,,,US,Neiman's Family Market
8694,Trucchi's Supermarkets,Trucchi's Supermarkets,,,,,,,US,Trucchi's Supermarkets
6143,Pet Supermarket,Pet Supermarket,,,,,,,US,Pet Supermarket
6808,Nordstrom Rack,Nordstrom Rack,,,,,,,US,Nordstrom Rack
8696,Fine Fare Supermarket,Fine Fare Supermarket,,,,,,,US,Fine Fare Supermarket
8697,Dan's Supermarket,Dan's Supermarket,,,,,,,US,Dan's Supermarket
8698,Russ's Market,Russ's Market,,,,,,,US,Russ's Market
6371,The Children's Place,The Children's Place,,,,,,,US,The Children's Place
8385,Little Caesars,Little Caesars,,,,,,,US,Little Caesars
7330,Denny's,Denny's,,,,,,,US,Denny's
58,Giant (MD),Giantfood.com;Giant Points,,,,,,,US,Giant (MD)
7850,Bath & Body Works,Bath & Body Works;Bath and Body Works;Bath anc Body Works,,,,,,,US,Bath & Body Works
5862,O'Reilly Auto Parts,O'Reilly Auto Parts;O' ReiIly Auto Parts;O' ReilIy Auto Parts,,,,,,,US,O'Reilly Auto Parts
7187,Shoe Carnival,Shoe Carnival,,,,,,,US,Shoe Carnival
5993,DSW (Designer Shoe Warehouse),|DSW|,,,,,,,US,DSW (Designer Shoe Warehouse)
166,Remke Markets,Remke Markets,,,,,,,US,Remke Markets
5984,Blain's Farm & Fleet,Blain's Farm & Fleet,,,,,,,US,Blain's Farm & Fleet
174,Sally Beauty Supply,Sally Beauty Supply,,,,,,,US,Sally Beauty Supply
6396,American Eagle Outfitters,American Eagle Outfitters,,,,,,,US,American Eagle Outfitters
8705,VA ABC,VA ABC,,,,,,,US,VA ABC
8706,Miller & Sons Supermarket,Miller & Sons Supermarket,,,,,,,US,Miller & Sons Supermarket
8707,Seabra Foods,Seabra Foods,,,,,,,US,Seabra Foods
8708,Roth's,Roth's,,,,,,,US,Roth's
7502,Zaxby's,Zaxby's,,,,,,,US,Zaxby's
7812,Super King Markets,Super King Markets,,,,,,,US,Super King Markets
7650,Food Bazaar Supermarket,Food Bazaar Supermarket,,,,,,,US,Food Bazaar Supermarket
8711,Needler's Fresh Market,Needler's Fresh Market,,,,,,,US,Needler's Fresh Market
8294,Bartell Drugs,Bartell Drugs,,,,,,,US,Bartell Drugs
6755,GoMart,GoMart,,,,,,,US,GoMart
5914,dd's DISCOUNTS,dd's DISCOUNTS,,,,,,,US,dd's DISCOUNTS
8712,Nike Factory Store,Nike Factory Store,,,,,,,US,Nike Factory Store
8480,Jimmy John's,Jimmy John's;Jimmy Johns,,,,,,,US,Jimmy John's
8713,Sullivan's Foods,Sullivan's Foods,,,,,,,US,Sullivan's Foods
7483,Texas Roadhouse,Texas Roadhouse,,,,,,,US,Texas Roadhouse
7797,Shun Fat Supermarket,Shun Fat Supermarket,,,,,,,US,Shun Fat Supermarket
8714,Fresh Farms,Fresh Farms,,,,,,,US,Fresh Farms
8715,Garden Fresh Market,Garden Fresh Market,,,,,,,US,Garden Fresh Market
6221,Five Guys,Five Guys,,,,,,,US,Five Guys
7887,Harmon Face Values,Harmon Store,,,,,,,US,Harmon Face Values
8717,Riesbeck's,Riesbeck's,,,,,,,US,Riesbeck's
8718,Jubilee Foods,Jubilee Foods,,,,,,,US,Jubilee Foods
8719,Zion Market,Zion Market,,,,,,,US,Zion Market
7624,Dave's Markets,Dave's Markets,,,,,,,US,Dave's Markets
8720,Harter House,Harter House,,,,,,,US,Harter House
6129,Cabela's,Cabela's,,,,,,,US,Cabela's
7878,Great Clips,Great Clips,,,,,,,US,Great Clips
7784,Restaurant Depot,Restaurant Depot,,,,,,,US,Restaurant Depot
8721,Daiso Japan,Daiso Japan,,,,,,,US,Daiso Japan
7747,New Seasons Market,New Seasons Market,,,,,,,US,New Seasons Market
8722,Lotte Plaza,Lotte Plaza,,,,,,,US,Lotte Plaza
8723,Uncle Giuseppe's Marketplace,Uncle Giuseppe's Marketplace,,,,,,,US,Uncle Giuseppe's Marketplace
5887,Buy Buy Baby,Buy Buy Baby,,,,,,,US,Buy Buy Baby
8724,Good Fortune Supermarket,Good Fortune Supermarket,,,,,,,US,Good Fortune Supermarket
8725,Jmart,Jmart,,,,,,,US,Jmart
8726,Town & Country Supermarket,Town & Country Supermarket,,,,,,,US,Town & Country Supermarket
7149,Famous Footwear,Famous Footwear,,,,,,,US,Famous Footwear
7695,JONS International Marketplace,JONS International Marketplace,,,,,,,US,JONS International Marketplace
129,Buc-ee's,Buc-ee's,,,,,,,US,Buc-ee's
8729,Gerrity's Supermarket,Gerrity's Supermarket,,,,,,,US,Gerrity's Supermarket
7754,Nugget Market,Nugget Market,,,,,,,US,Nugget Market
6219,Culver's,Culver's,,,,,,,US,Culver's
6782,Boscov's,Boscov's,,,,,,,US,Boscov's
6352,Raising Cane's,Raising Cane's,,,,,,,US,Raising Cane's
8730,Super A Foods,Super A Foods,,,,,,,US,Super A Foods
8731,Nelson's County Market,Nelson's County Market,,,,,,,US,Nelson's County Market
6872,Dirt Cheap,Dirt Cheap,,,,,,,US,Dirt Cheap
8732,Gordy's Market,Gordy's Market,,,,,,,US,Gordy's Market
8733,Grant's Supermarket,Grant's Supermarket,,,,,,,US,Grant's Supermarket
7736,Met Foodmarkets,Met Foodmarkets,,,,,,,US,Met Foodmarkets
8734,Landis Supermarket,Landis Supermarket,,,,,,,US,Landis Supermarket
8735,Corner Market,Corner Market,,,,,,,US,Corner Market
7675,Great Wall Supermarket,Great Wall Supermarket,,,,,,,US,Great Wall Supermarket
6457,Gap,|Gap|,,,,,,,US,Gap
7113,Atwoods Ranch & Home,Atwoods Ranch & Home,,,,,,,US,Atwoods Ranch & Home
8531,Auntie Anne's,Auntie Anne's;pretzeltalk.com;Auntie anne,,,,,,,US,Auntie Anne's
8736,Fei Long Supermarket,Fei Long Supermarket,,,,,,,US,Fei Long Supermarket
7761,PCC Natural Markets,PCC Natural Markets,,,,,,,US,PCC Natural Markets
8472,Firehouse Subs,Firehouse Subs,,,,,,,US,Firehouse Subs
8737,Kessler's Food & Liquor,Kessler's Food & Liquor,,,,,,,US,Kessler's Food & Liquor
8399,Papa Murphy's,Papa Murphy's;papamurphys,,,,,,,US,Papa Murphy's
8738,Rulli Bros,Rulli Bros,,,,,,,US,Rulli Bros
8739,Island Pacific Supermarket,Island Pacific Supermarket,,,,,,,US,Island Pacific Supermarket
7779,Rancho San Miguel Markets,Rancho San Miguel Markets,,,,,,,US,Rancho San Miguel Markets
8740,Rosauers,Rosauers,,,,,,,US,Rosauers
6366,Justice,shopjustice.com;justiceretail,,,,,,,US,Justice
7653,Food Pyramid,Food Pyramid,,,,,,,US,Food Pyramid
8742,Brookhaven Marketplace,Brookhaven Marketplace,,,,,,,US,Brookhaven Marketplace
8743,Bottle King,Bottle King,,,,,,,US,Bottle King
8744,Hong Kong Supermarket,Hong Kong Supermarket,,,,,,,US,Hong Kong Supermarket
8745,Mackenthun's Fine foods,Mackenthun's Fine foods,,,,,,,US,Mackenthun's Fine foods
6283,Whataburger,Whataburger,,,,,,,US,Whataburger
6216,Carl's Jr.,Carl's Jr.,,,,,,,US,Carl's Jr.
7959,Disney Store,Disney Store,,,,,,,US,Disney Store
8746,Harding's Friendly Market,Hardings.com;Harding's,,,,,,,US,Harding's Friendly Market
5990,Orscheln Farm & Home,Orscheln Farm & Home,,,,,,,US,Orscheln Farm & Home
8747,Food Country USA,Food Country USA,,,,,,,US,Food Country USA
8748,Maines Food & Party Warehouse,Maines Food & Party Warehouse,,,,,,,US,Maines Food & Party Warehouse
8749,MOM's Organic Market,MOM's Organic Market,,,,,,,US,MOM's Organic Market
8750,United Supermarket,United Supermarket,,,,,,,US,United Supermarket
8751,Elden's Fresh Foods,Elden's Fresh Foods,,,,,,,US,Elden's Fresh Foods
7296,Bob Evans,Bob Evans,,,,,,,US,Bob Evans
7561,Kowalski's Markets,Kowalski's Markets,,,,,,,US,Kowalski's Markets
140,Wesco,Wesco,,,,,,,US,Wesco
7809,Sunset Foods,Sunset Foods,,,,,,,US,Sunset Foods
170,Chili's Grill & Bar,Chili's Grill & Bar;|Chili's|;Chilis Grill,,,,,,,US,Chili's Grill & Bar
8585,Olympia Sports,Olympia Sports,,,,,,,US,Olympia Sports
6503,maurices,maurices,,,,,,,US,maurices
7752,North Shore Farms,North Shore Farms,,,,,,,US,North Shore Farms
6428,Charlotte Russe,Charlotte Russe,,,,,,,US,Charlotte Russe
7246,Spinx,Spinx,,,,,,,US,Spinx
6453,Forever 21,Forever 21,,,,,,,US,Forever 21
8755,Gristedes,Gristedes,,,,,,,US,Gristedes
7594,Bristol Farms,Bristol Farms,,,,,,,US,Bristol Farms
8756,Pacific Supermarket,Pacific Supermarket,,,,,,,US,Pacific Supermarket
8758,Vince & Joe's Gourmet Market,Vince & Joe's Gourmet Market,,,,,,,US,Vince & Joe's Gourmet Market
6163,Dunham's Sports,Dunham's Sports,,,,,,,US,Dunham's Sports
8759,Stauffers of Kissel Hill,Stauffers of Kissel Hill,,,,,,,US,Stauffers of Kissel Hill
8760,Global Food,Global Food,,,,,,,US,Global Food
176,Ruby Tuesday,Ruby Tuesday,,,,,,,US,Ruby Tuesday
8761,Sharp Shopper,Sharp Shopper,,,,,,,US,Sharp Shopper
7655,Food Universe Marketplace,Food Universe,,,,,,,US,Food Universe Marketplace
8762,New Egypt Marketplace,New Egypt,,,,,,,US,New Egypt Marketplace
6807,Nordstrom,Nordstrom,,,,,,,US,Nordstrom
8763,Yankee Candle,Yankee Candle,,,,,,,US,Yankee Candle
180,Express,*Express*;Expressfeed;Express Next,,,,,,,US,Express
8764,Home Liquors,Home Liquors,,,,,,,US,Home Liquors
6274,Steak 'n Shake,Steak 'n Shake,,,,,,,US,Steak 'n Shake
8765,Yankee Spirits,Yankee Spirits,,,,,,,US,Yankee Spirits
8767,Hollister,Hollister,,,,,,,US,Hollister
8768,Big Saver Foods,Big Saver Foods,,,,,,,US,Big Saver Foods
6310,Bojangles',Bojangles,,,,,,,US,Bojangles'
8769,Waremart by WinCo,Waremart,,,,YES,,,US,Waremart by WinCo
8770,NetCost Market,NetCost Market,,,,,,,US,NetCost Market
8771,Savers,Savers.com;Super Savers Club,,,,,,,US,Savers
7742,Morton Williams Supermarkets,Morton Williams,,,,,,,US,Morton Williams Supermarkets
8772,Schiel's Family Market,Schiel's;SCHIELSMARKETS,,,,,,,US,Schiel's Family Market
8773,Angeli's Central Market,Angeli's Central Market,,,,,,,US,Angeli's Central Market
7410,Noodles & Company,Noodles & Company,,,,,,,US,Noodles & Company
8774,India Bazaar,India Bazaar,,,,,,,US,India Bazaar
8479,Jersey Mike's,Jersey Mike's,,,,,,,US,Jersey Mike's
8775,Moser Discount Foods,Moser Discount Foods,,,,,,,US,Moser Discount Foods
120,Loaf 'N Jug,Loaf N Jug;LOAF 'N JUG,,,,,,,US,Loaf 'N Jug
8776,Teal's Market,Teal's Market,,,,,,,US,Teal's Market
8777,Webster Avenue Market,Webster Avenue Market,,,,,,,US,Webster Avenue Market
8778,Dash's Market,Dash's Market,,,,,,,US,Dash's Market
6989,McAlister's Deli,McAlister's Deli;McAlisters,,,,,,,US,McAlister's Deli
8779,R-N Market,R-N Market,,,,,,,US,R-N Market
6161,Big 5 Sporting Goods,Big 5 Sporting Goods,,,,,,,US,Big 5 Sporting Goods
6700,CEFCO Convenience Stores,CEFCO Convenience Stores,,,,,,,US,CEFCO Convenience Stores
8780,Fresh Madison Market,Fresh Madison Market,,,,,,,US,Fresh Madison Market
7697,Just$ave Foods,Just$ave Foods,,,,,,,US,Just$ave Foods
8781,El Rio Grande Latin Market,El Rio Grande Latin Market,,,,,,,US,El Rio Grande Latin Market
8782,Richter's Marketplace,Richter's Marketplace,,,,,,,US,Richter's Marketplace
8784,Food Outlet,Food Outlet,,,,,,,US,Food Outlet
8785,Quality Foods,Quality Foods,,,,,,,US,Quality Foods
7175,Rack Room Shoes,Rack Room Shoes,,,,,,,US,Rack Room Shoes
8786,Ray's Apple Market,Ray's Apple Market,,,,,,,US,Ray's Apple Market
6920,Boston Market,Boston Market,,,,,,,US,Boston Market
8787,Horrock's Farm Market,Horrock's Farm Market,,,,,,,US,Horrock's Farm Market
6996,Moe's Southwest Grill,Moe's Southwest Grill;|Moe's|;moegottaknow;moes.com,,,,,,,US,
8788,Value Center Marketplace,Value Center Marketplace,,,,,,,US,Value Center Marketplace
6320,El Pollo Loco,El Pollo Loco,,,,,,,US,El Pollo Loco
7190,SKECHERS,SKECHERS,,,,,,,US,SKECHERS
5882,Books-A-Million,Books-A-Million,,,,,,,US,Books-A-Million
6869,Bargain Hunt,Bargain Hunt,,,,,,,US,Bargain Hunt
7355,Golden Corral,Golden Corral,,,,,,,US,Golden Corral
8552,Jamba Juice,Jamba Juice,,,,,,,US,Jamba Juice
8789,La Michoacana Meat Market,La Michoacana Meat Market,,,,,,,US,La Michoacana Meat Market
6145,Pet Valu,Pet Valu,,,,,,,US,Pet Valu
6868,See's Candies,See's Candies,,,,,,,US,See's Candies
8790,United Grocery Outlet,United Grocery Outlet,,,,,,,US,United Grocery Outlet
8791,Daily Deals Food Outlet,Daily Deals Food Outlet,,,,,,,US,Daily Deals Food Outlet
7931,SmartStyle Family Hair Salons,SmartStyle Family Hair Salons,,,,,,,US,SmartStyle Family Hair Salons
8792,Big Bunny Market,Big Bunny Market,,,,,,,US,Big Bunny Market
8594,Del Taco,Del Taco,,,,,,,US,Del Taco
8793,Viking Village Foods,Viking Village Foods,,,,,,,US,Viking Village Foods
8794,Nijiya Market,Nijiya Market,,,,,,,US,Nijiya Market
6350,Pollo Tropical,Pollo Tropical,,,,,,,US,Pollo Tropical
8795,Froogel's,Froogel's,,,,,,,US,Froogel's
8796,Skyfoods,Skyfoods,,,,,,,US,Skyfoods
7711,Los Altos Ranch Market,Los Altos Ranch Market,,,,,,,US,Los Altos Ranch Market
7825,Valu Land,Valu Land,,,,,,,US,Valu Land
8798,Byrne Dairy,Byrne Dairy,,,,,,,US,Byrne Dairy
7114,Big R,|Big R|,,,,,,,US,Big R
8800,Entenmann's,Entenmann's,,,,,,,US,Entenmann's
8801,Randazzo Fresh Market,Randazzo Fresh Market,,,,,,,US,Randazzo Fresh Market
8802,Trade Fair Supermarket,Trade Fair Supermarket,,,,,,,US,Trade Fair Supermarket
8803,Vowell's Market Place,Vowell's Market Place,,,,,,,US,Vowell's Market Place
8804,Westside Market,Westside Market,,,,,,,US,Westside Market
8805,Market 32,Market 32,,,,,,,US,Market 32
8806,The Fresh Grocer,The Fresh Grocer,,,,,,,US,The Fresh Grocer
8807,Walt Churchill's Market,Walt Churchill's Market,,,,,,,US,Walt Churchill's Market
8808,Nino Salvaggio,Nino Salvaggio,,,,,,,US,Nino Salvaggio
8809,Community Market,Community Market,,,,,,,US,Community Market
8810,Sack N Save,Sack N Save,,,,,,,US,Sack N Save
8811,Uwajimaya,Uwajimaya,,,,,,,US,Uwajimaya
8574,Smoothie King,Smoothie King,,,,,,,US,Smoothie King
6110,Sherwin-Williams,Sherwin-Williams,,,,,,,US,Sherwin-Williams
6018,Pier 1 Imports,Pier 1 Imports,,,,,,,US,Pier 1 Imports
6128,Bass Pro Shops,Bass Pro Shops,,,,,,,US,Bass Pro Shops
8812,Lucky California,Lucky California,,,,,,,US,Lucky California
8813,Under Armour,Under Armour,,,,,,,US,Under Armour
8814,Valley Food Super Center,Valley Food Super Center,,,,,,,US,Valley Food Super Center
8815,Vans,|Vans|,,,,,,,US,Vans
8816,Vista Central Market,Vista Central Market,,,,,,,US,Vista Central Market
8817,Wenger's Grocery Outlet,Wenger's Grocery Outlet,,,,,,,US,Wenger's Grocery Outlet
6794,Gordmans,Gordmans,,,,,,,US,Gordmans
8818,Weaver Markets,Weaver Markets,,,,,,,US,Weaver Markets
6223,Freddy's Frozen Custard & Steakburgers,Freddy's Frozen Custard,,,,,,,US,Freddy's Frozen Custard & Steakburgers
6462,Hot Topic,Hot Topic,,,,,,,US,Hot Topic
8819,Village Plaza Sparkle Market,Village Plaza Sparkle Market,,,,,,,US,Village Plaza Sparkle Market
8820,AT&T,AT&T,,AT&T Dealer,,,,,US,AT&T
5960,Fry's Electronics,frys.com;fry's electronics;frys electronics,,,,YES,,,US,Fry's Electronics
8821,Navarro Discount Pharmacies,Navarro Discount Pharmacies,,,,,,,US,Navarro Discount Pharmacies
8822,Claiborne Hill Supermarket,Claiborne Hill,,,,,,,US,Claiborne Hill Supermarket
8824,Karns Quality Foods,Karns Quality Foods,,,,,,,US,Karns Quality Foods
8825,Edwards Food Giant,Edwards Food Giant,,,,,,,US,Edwards Food Giant
7644,Family Fresh Market,Family Fresh Market,,,,,,,US,Family Fresh Market
5814,Pep Boys,Pep Boys,,,,,,,US,Pep Boys
6522,Rainbow Shops,Rainbow Shops,,,,,,,US,Rainbow Shops
5988,Runnings,Runnings,,,,,,,US,Runnings
8826,Babbs Supervalu,Babbs Supervalu,,,,,,,US,Babbs Supervalu
8827,Villa Park Fruit Market,Villa Park Fruit Market,,,,,,,US,Villa Park Fruit Market
8828,Wallmann's Quality Foods,Wallmann's Quality Foods,,,,,,,US,Wallmann's Quality Foods
8829,Westborn Market,Westborn Market,,,,,,,US,Westborn Market
6810,Younkers,Younkers,,,,,,,US,Younkers
8830,Ahart's Market,Ahart's Market,,,,,,,US,Ahart's Market
8831,Market of Choice,Market of Choice,,,,,,,US,Market of Choice
8832,ABC Stores,ABC Stores,,,,,,,US,ABC Stores
8833,Sav Mor Foods,Sav Mor Foods,,,,,,,US,Sav Mor Foods
8834,Yoss Thriftway,Yoss Thriftway,,,,,,,US,Yoss Thriftway
8835,Your Dekalb Farmers Market,Your Dekalb Farmers Market,,,,,,,US,Your Dekalb Farmers Market
8836,Mitsuwa Marketplace,Mitsuwa Marketplace,,,,,,,US,Mitsuwa Marketplace
112,United Dairy Farmers,United Dairy Farmers,,,,,,,US,United Dairy Farmers
8839,Uptown Grocery Co,Uptown Grocery Co,,,,,,,US,Uptown Grocery Co
8840,Waianae Store,Waianae Store,,,,,,,US,Waianae Store
8841,Berwyn Fruit Market,Berwyn Fruit Market,,,,,,,US,Berwyn Fruit Market
8842,Bill's Family Foods Catering,Bill's Family Foods Catering,,,,,,,US,Bill's Family Foods Catering
8843,Caraluzzi's Bethel Food Market,Caraluzzi's Bethel Food Market,,,,,,,US,Caraluzzi's Bethel Food Market
8844,Murfins Market,Murfins Market,,,,,,,US,Murfins Market
9150,Zara,|Zara|,,Server:,,,,,US,Zara
8845,Superlo Foods,Superlo Foods,,,,,,,US,Superlo Foods
6682,Tim Hortons,Tim Hortons,,,,,,,US,Tim Hortons
8846,Aubuchon Hardware,Aubuchon Hardware,,,,,,,US,Aubuchon Hardware
8319,Lewis Drug,Lewis Drug,,,,,,,US,Lewis Drug
8847,Cheesecake Factory,Cheesecake Factory,,,,,,,US,Cheesecake Factory
6835,Godiva,Godiva,,,,,,,US,Godiva
8848,Webster's Marketplace,Webster's Marketplace,,,,,,,US,Webster's Marketplace
6907,Au Bon Pain,Au Bon Pain,,,,,,,US,Au Bon Pain
6781,Bon-Ton Stores,Bon-Ton Stores,,,,,,,US,Bon-Ton Stores
8849,Capitol Centre Market,Capitol Centre Market,,,,,,,US,Capitol Centre Market
7162,Journeys,Journeys,,,,,,,US,Journeys
8850,Balducci's Food Lover's Market,Balducci's Food Lover's Market,,,,,,,US,Balducci's Food Lover's Market
8851,Valu Home Centers,Valu Home Centers,,,,,,,US,Valu Home Centers
8852,Warehouse Discount Groceries,Warehouse Discount Groceries,,,,,,,US,Warehouse Discount Groceries
7881,Hair Cuttery,Hair Cuttery,,,,,,,US,Hair Cuttery
8854,Disney Parks,Disney Parks;Disney World,,,,,,,US,Disney Parks
8855,VC Fresh Marketplace,VC Fresh Marketplace,,,,,,,US,VC Fresh Marketplace
6287,White Castle,White Castle,,,,,,,US,White Castle
8856,Amazing Savings,Amazing Savings,,,,,,,US,Amazing Savings
8857,BILL'S Superette,BILL'S Superette,,,,,,,US,BILL'S Superette
8858,Fisher Foods,Fisher Foods,,,,,,,US,Fisher Foods
8859,Sara Lee,Sara Lee Outlet,,,,,,,US,Sara Lee
8603,Taco Cabana,Taco Cabana,,,,,,,US,Taco Cabana
8860,Amherst Family Foods,Amherst Family Foods,,,,,,,US,Amherst Family Foods
7058,Apple Retail Store,Apple Retail Store,,,,,,,US,Apple Retail Store
6038,Bealls Florida,Bealls Florida;beallsoutlet;|bealls|,,,,,,,US,Bealls Florida
7115,Bomgaars,Bomgaars,,,,,,,US,Bomgaars
6133,REI,rei.com;|REI Purchase|,,,,,,,US,REI
6050,Stein Mart,Stein Mart,,,,,,,US,Stein Mart
8861,Wayfield Foods,Wayfield Foods,,,,,,,US,Wayfield Foods
8864,Cals Thriftway,Cals Thriftway,,,,,,,US,Cals Thriftway
6170,Half Price Books,Half Price Books,,,,,,,US,Half Price Books
8865,Williquors,Williquors,,,,,,,US,Williquors
8866,Bulk Nation,Bulk Nation,,,,,,,US,Bulk Nation
8867,Buy For Less,Buy For Less,,,,,,,US,Buy For Less
8868,Buy Low Market,Buy Low Market,,,,,,,US,Buy Low Market
8869,Trentwood Farms,Trentwood Farms,,,,,,,US,Trentwood Farms
8870,Valley Farm Market,Valley Farm Market,,,,,,,US,Valley Farm Market
8265,Feeders Supply,Feeders Supply,,,,,,,US,Feeders Supply
6388,Abercrombie & Fitch,Abercrombie & Fitch,,,,,,,US,Abercrombie & Fitch
8871,Arlan's Market,Arlan's Market,,,,,,,US,Arlan's Market
8872,Balady Foods,Balady Foods,,,,,,,US,Balady Foods
8873,Wesselman's Supermarket,Wesselman's Supermarket,,,,,,,US,Wesselman's Supermarket
8874,Zoës Kitchen,Zoës Kitchen,,,,,,,US,
8875,Brooklyn Harvest Market,Brooklyn Harvest,,,,,,,US,Brooklyn Harvest Market
8876,Dorothy Lane Market,Dorothy Lane Market,,,,,,,US,Dorothy Lane Market
8877,Twin Liquors,Twin Liquors,,,,,,,US,Twin Liquors
8878,Village Fresh Market,Village Fresh Market,,,,,,,US,Village Fresh Market
7830,Wild By Nature,Wild By Nature,,,,,,,US,Wild By Nature
8879,Bedico Supermarket,Bedico Supermarket,,,,,,,US,Bedico Supermarket
6419,Buckle,|Buckle|,,Buckle Up,YES,,,,US,
8880,Velocity Market,Velocity Market,,,,,,,US,Velocity Market
8881,Wholesome Choice Market,Wholesome Choice Market,,,,,,,US,Wholesome Choice Market
8882,Wilbur's Total Beverage,Wilbur's Total Beverage,,,,,,,US,Wilbur's Total Beverage
8883,Adidas,Adidas,,,,,,,US,Adidas
8884,Banks Market,Banks Market,,,,,,,US,Banks Market
5915,Gabe's,Gabriel Bro;mygabes;|shopping Gabes|,,,,,,,US,Gabe's
6231,Jack in the Box,Jack in the Box;Jacklistens,,,,,,,US,Jack in the Box
5932,Stage Stores,Stage Stores,,,,,,,US,Stage Stores
8885,Waldens Supermarket,Waldens Supermarket,,,,,,,US,Waldens Supermarket
9132,Mi Tienda,Mi Tienda,,,,,,,US,Mi Tienda
8886,Whigville Market,Whigville Market,,,,,,,US,Whigville Market
5941,Beall's Outlet,Beall's Outlet,,,,,,,US,Beall's Outlet
5893,Bob's Stores,Bob's Stores,,,,,,,US,Bob's Stores
6824,Cold Stone Creamery,Cold Stone Creamery,,,,,,,US,Cold Stone Creamery
6840,Lindt,Lindt,,,,,,,US,Lindt
8887,Torrid,Torrid,,,,,,,US,Torrid
7572,AJ's Fine Foods,AJ's Fine Foods,,,,,,,US,AJ's Fine Foods
7140,ALDO,|ALDO|,,,,,,,US,ALDO
132,At Home,athome.com,,,,,,,US,At Home
7213,CITGO,|CITGO|;|CITG0|,,,,,,,US,
7241,Road Ranger,Road Ranger,,,,,,,US,Road Ranger
173,Hallmark Cards,Crown Rewards;Hallmark Creations,,,,,,,US,Hallmark Cards
7506,California Pizza Kitchen,California Pizza Kitchen;cpk.com,,,,,,,US,
9136,Amazon.com,Amazon.com;amazoncom;mazon.com,,Amazon Gift,,,,,US,
9137,Uber,|Uber|,,uber eats,,,,,US,
6448,Eddie Bauer,Eddie Bauer,,,,,,,US,Eddie Bauer
9138,Lyft,|Lyft|,,,,,,,US,
6783,Boston Store,bostonstore,,,,,,,US,Boston Store
9139,Century 21,c21stores,,,,,,,US,Century 21
6785,Carson's,,,,,,,,US,Carson's
9140,Ebay,|Ebay|,,,,,,,US,
9131,Bassett's Market,BASSETT 'S MARKET,,,,,,,US,Bassett's Market
6359,Carter's,,,,,,,,US,Carter's
7252,United Pacific,United Pacific,,,,,,,US,
134,Wilco,Shopping Wilco,,,,,,,US,Wilco
7223,Irving Oil,Irving Oil,,,,,,,US,Irving Oil
5931,Peebles,Peebles,,,,,,,US,Peebles
5890,UNIQLO,UNIQLO,,,,,,,US,
7583,Atlantic Superstore,storestore.ca;Atlantic super;GLACE BAY SUPERSTORE,,,,,,,CA,Atlantic Superstore
8298,Brunet,Brunet,,,,,,,CA,
7597,Bulk Barn,Bulk Barn,,,,,,,CA,Bulk Barn
6042,Canadian Tire,Canadian Tire,,,,,,,CA,Canadian Tire
6079,Chapters,Chapters,,,,,,,CA,
6186,A&W Restaurants,|A&W|,,,,,,,CA,A&W Restaurants
7599,Calgary Co-op,|Co-Op|,,,,,,,CA,Calgary Co-Op
6079,Chapters,|Chapters|,,,,,,,CA,
5935,Dollarama,Dollarama,,,,,,,CA,Dollarama
7629,Dominion,Dominion,,KINGS DOMINION,,,,,CA,Dominion
9111,Farm Boy,Farm Boy;|Farm Boy|;farmboy;fbmail@,,,,,,,CA,Farm Boy
7649,Food Basics,Food Basics,,,,,,,CA,Food Basics
7665,Fortinos,Fortinos,,,,,,,CA,Fortinos
7668,FreshCo,FreshCo;Regent & Lagimodiere,,,,,,,CA,FreshCo
5943,Giant Tiger,Giant Tiger;Tigre Geant;tigregeant,,,,,,,CA,Giant Tiger
9112,Hudson's Bay,Hudson's Bay,,,,,,,CA,
7256,Loblaws,Loblaws;Loblaw;|Loblaw|;At Maple Leaf Gardens,,,,,,,CA,Loblaws
8321,London Drugs,London Drugs,,,,,,,CA,London Drugs
7710,Longos,|Longos|,,,,,,,CA,Longos
7730,Maxi,|Maxi|,,,,,,,CA,Maxi
7737,Metro,Metro.ca;metrosurvey;metro plus;metrosondage;metro#,,,,,,,CA,Metro
7750,No Frills Supermarket,No Frills,,,,,,,CA,
8332,Pharmaprix,Pharmaprix,,,,,,,CA,Pharmaprix
7771,Provigo,Provigo,,,,,,,CA,Provigo
6063,Real Canadian Superstore,"BIg on Fresh, Low On price;Real Canadian Superstore;Real Canadian",,,,,,,CA,Real Canadian Superstore
8335,Rexall,Rexall;tellrexall,,,,,,,CA,Rexall
6108,RONA,|Rona|,,,,,,,CA,
